SP1,17/08/2018,Betis,Levante,0,3,null,null,null,null,null,null,null,null,null,null,0,3,3,0,0,3,3,0;
SP1,16/12/2018,Levante,Barcelona,0,5,null,null,null,null,null,null,2,2,2,2,13,19,7,18,1.63,2.37,0.88,2.25;
SP1,17/12/2018,Alaves,Ath Bilbao,0,0,null,null,null,null,null,null,1,1,1,1,9,5,12,7,1.13,0.62,1.5,0.87;
SP1,21/12/2018,Girona,Getafe,1,1,null,null,null,null,null,null,1,1,1,1,10,13,7,12,1.11,1.44,0.78,1.33;
SP1,21/12/2018,Sociedad,Alaves,0,1,null,null,null,null,null,null,1,1,1,1,6,9,9,13,0.75,1.12,1,1.44;
SP1,22/12/2018,Ath Bilbao,Valladolid,1,1,null,null,null,null,null,null,2,2,2,2,9,12,8,8,1,1.33,0.89,0.89;
SP1,22/12/2018,Ath Madrid,Espanol,1,0,null,null,null,null,null,null,2,2,1,1,16,4,13,8,1.78,0.44,1.44,0.89;
SP1,22/12/2018,Barcelona,Celta,2,0,null,null,null,null,null,null,2,2,2,2,30,12,16,13,3.33,1.33,2,1.62;
SP1,22/12/2018,Betis,Eibar,1,1,null,null,null,null,null,null,3,3,1,1,11,10,12,5,1.22,1.11,1.5,0.62;
SP1,23/12/2018,Leganes,Sevilla,1,1,null,null,null,null,null,null,1,1,1,1,9,7,15,15,1.13,0.87,1.67,1.67;
SP1,23/12/2018,Valencia,Huesca,2,1,null,null,null,null,null,null,1,1,1,1,10,7,24,8,1.11,0.78,2.67,0.89;
SP1,23/12/2018,Vallecano,Levante,2,1,null,null,null,null,null,null,2,2,1,1,13,20,16,12,1.44,2.22,1.78,1.33;
SP1,03/01/2019,Villarreal,Real Madrid,2,2,null,null,null,null,null,null,1,1,2,2,9,12,18,13,1,1.33,2,1.44;
SP1,04/01/2019,Espanol,Leganes,1,0,null,null,null,null,null,null,1,1,1,1,11,11,12,6,1.22,1.22,1.33,0.67;
SP1,04/01/2019,Levante,Girona,2,2,null,null,null,null,null,null,1,1,1,1,15,21,9,10,1.67,2.33,1,1.11;
SP1,05/01/2019,Alaves,Valencia,2,1,null,null,null,null,null,null,1,1,1,1,11,6,9,6,1.22,0.67,1,0.67;
SP1,05/01/2019,Huesca,Betis,2,1,null,null,null,null,null,null,1,1,2,2,8,12,11,10,0.89,1.33,1.22,1.11;
SP1,05/01/2019,Valladolid,Vallecano,0,1,null,null,null,null,null,null,1,1,1,1,8,12,12,5,0.89,1.33,1.33,0.56;
SP1,06/01/2019,Eibar,Villarreal,0,0,null,null,null,null,null,null,1,1,1,1,15,11,11,10,1.67,1.22,1.22,1.11;
SP1,06/01/2019,Getafe,Barcelona,1,2,null,null,null,null,null,null,3,3,3,3,9,6,8,20,1,0.67,0.89,2.22;
SP1,06/01/2019,Real Madrid,Sociedad,0,2,null,null,null,null,null,null,4,4,1,1,13,5,10,12,1.44,0.56,1.11,1.33;
SP1,06/01/2019,Sevilla,Ath Madrid,1,1,null,null,null,null,null,null,7,7,2,2,13,6,9,10,1.44,0.67,1,1.11;
SP1,07/01/2019,Celta,Ath Bilbao,1,2,null,null,null,null,null,null,1,1,1,1,15,11,13,9,1.67,1.22,1.44,1;
SP1,11/01/2019,Vallecano,Celta,4,2,null,null,null,null,null,null,3,3,1,1,16,18,20,15,1.78,2,2.22,1.67;
SP1,12/01/2019,Girona,Alaves,1,1,null,null,null,null,null,null,1,1,2,2,11,14,10,11,1.22,1.56,1.11,1.22;
SP1,12/01/2019,Leganes,Huesca,1,0,null,null,null,null,null,null,1,1,1,1,10,7,23,7,1.11,0.78,2.56,0.78;
SP1,12/01/2019,Valencia,Valladolid,1,1,null,null,null,null,null,null,2,2,1,1,10,7,9,9,1.11,0.78,1,1;
SP1,12/01/2019,Villarreal,Getafe,1,2,null,null,null,null,null,null,1,1,1,1,9,12,8,12,1,1.33,0.89,1.33;
SP1,13/01/2019,Ath Bilbao,Sevilla,2,0,null,null,null,null,null,null,1,1,1,1,9,11,13,14,1,1.22,1.44,1.56;
SP1,13/01/2019,Ath Madrid,Levante,1,0,null,null,null,null,null,null,3,3,1,1,16,4,14,12,1.78,0.44,1.56,1.33;
SP1,13/01/2019,Barcelona,Eibar,3,0,null,null,null,null,null,null,3,3,1,1,30,12,15,5,3.33,1.33,1.67,0.56;
SP1,13/01/2019,Betis,Real Madrid,1,2,null,null,null,null,null,null,1,1,1,1,12,9,18,11,1.33,1,2,1.22;
SP1,14/01/2019,Sociedad,Espanol,3,2,null,null,null,null,null,null,1,1,1,1,9,11,15,9,1,1.22,1.67,1;
SP1,18/01/2019,Getafe,Alaves,4,0,null,null,null,null,null,null,1,1,1,1,11,6,14,10,1.22,0.67,1.56,1.11;
SP1,19/01/2019,Celta,Valencia,1,2,null,null,null,null,null,null,1,1,1,1,14,13,8,8,1.56,1.44,0.89,0.89;
SP1,19/01/2019,Huesca,Ath Madrid,0,3,null,null,null,null,null,null,2,2,1,1,8,14,8,12,0.89,1.56,0.89,1.33;
SP1,19/01/2019,Real Madrid,Sevilla,2,0,null,null,null,null,null,null,1,1,1,1,13,5,14,14,1.44,0.56,1.56,1.56;
SP1,20/01/2019,Barcelona,Leganes,3,1,null,null,null,null,null,null,4,4,1,1,25,11,11,6,2.78,1.22,1.22,0.67;
SP1,20/01/2019,Betis,Girona,3,2,null,null,null,null,null,null,1,1,1,1,14,11,12,11,1.56,1.22,1.33,1.22;
SP1,20/01/2019,Levante,Valladolid,2,0,null,null,null,null,null,null,1,1,1,1,16,19,11,9,1.78,2.11,1.22,1;
SP1,20/01/2019,Vallecano,Sociedad,2,2,null,null,null,null,null,null,4,4,2,2,17,15,10,12,1.89,1.67,1.11,1.33;
SP1,20/01/2019,Villarreal,Ath Bilbao,1,1,null,null,null,null,null,null,1,1,2,2,10,12,12,8,1.11,1.33,1.33,0.89;
SP1,21/01/2019,Eibar,Espanol,3,0,null,null,null,null,null,null,1,1,1,1,16,10,16,8,1.78,1.11,1.78,0.89;
SP1,26/01/2019,Ath Madrid,Getafe,2,0,null,null,null,null,null,null,4,4,2,2,17,3,10,10,1.89,0.33,1.11,1.11;
SP1,26/01/2019,Leganes,Eibar,2,2,null,null,null,null,null,null,2,2,1,1,10,7,15,7,1.11,0.78,1.67,0.78;
SP1,26/01/2019,Sevilla,Levante,5,0,null,null,null,null,null,null,1,1,1,1,18,6,18,12,2,0.67,2,1.33;
SP1,26/01/2019,Valencia,Villarreal,3,0,null,null,null,null,null,null,1,1,1,1,13,7,14,10,1.44,0.78,1.56,1.11;
SP1,27/01/2019,Espanol,Real Madrid,2,4,null,null,null,null,null,null,2,2,2,2,11,15,19,14,1.22,1.67,2.11,1.56;
SP1,27/01/2019,Ath Bilbao,Betis,1,0,null,null,null,null,null,null,2,2,1,1,8,9,12,10,0.89,1,1.33,1.11;
SP1,27/01/2019,Girona,Barcelona,0,2,null,null,null,null,null,null,1,1,4,4,10,12,8,21,1.11,1.33,0.89,2.33;
SP1,27/01/2019,Sociedad,Huesca,0,0,null,null,null,null,null,null,2,2,1,1,8,9,21,5,0.89,1,2.33,0.56;
SP1,27/01/2019,Valladolid,Celta,2,1,null,null,null,null,null,null,1,1,1,1,10,12,21,14,1.11,1.33,2.33,1.56;
SP1,28/01/2019,Alaves,Vallecano,0,1,null,null,null,null,null,null,2,2,2,2,11,7,11,6,1.22,0.78,1.22,0.67;
SP1,02/02/2019,Barcelona,Valencia,2,2,null,null,null,null,null,null,5,5,2,2,25,11,8,8,2.78,1.22,0.89,0.89;
SP1,01/02/2019,Huesca,Valladolid,4,0,null,null,null,null,null,null,1,1,1,1,12,13,12,6,1.33,1.44,1.33,0.67;
SP1,02/02/2019,Celta,Sevilla,1,0,null,null,null,null,null,null,1,1,1,1,12,10,13,8,1.33,1.11,1.44,0.89;
SP1,02/02/2019,Levante,Getafe,0,0,null,null,null,null,null,null,2,2,1,1,14,17,9,9,1.56,1.89,1,1;
SP1,02/02/2019,Sociedad,Ath Bilbao,2,1,null,null,null,null,null,null,1,1,1,1,8,8,13,8,0.89,0.89,1.44,0.89;
SP1,03/02/2019,Betis,Ath Madrid,1,0,null,null,null,null,null,null,2,2,2,2,13,9,7,12,1.44,1,0.78,1.33;
SP1,03/02/2019,Eibar,Girona,3,0,null,null,null,null,null,null,2,2,1,1,18,10,13,9,2,1.11,1.44,1;
SP1,03/02/2019,Real Madrid,Alaves,3,0,null,null,null,null,null,null,2,2,1,1,12,4,16,5,1.33,0.44,1.78,0.56;
SP1,03/02/2019,Villarreal,Espanol,2,2,null,null,null,null,null,null,1,1,1,1,12,14,17,10,1.33,1.56,1.89,1.11;
SP1,04/02/2019,Vallecano,Leganes,1,2,null,null,null,null,null,null,1,1,1,1,16,15,11,8,1.78,1.67,1.22,0.89;
SP1,08/02/2019,Valladolid,Villarreal,0,0,null,null,null,null,null,null,2,2,1,1,10,11,14,9,1.11,1.22,1.56,1;
SP1,09/02/2019,Ath Madrid,Real Madrid,1,3,null,null,null,null,null,null,5,5,3,3,15,6,17,17,1.67,0.67,1.89,1.89;
SP1,09/02/2019,Espanol,Vallecano,2,1,null,null,null,null,null,null,1,1,3,3,12,16,13,6,1.33,1.78,1.44,0.67;
SP1,09/02/2019,Getafe,Celta,3,1,null,null,null,null,null,null,2,2,1,1,14,7,21,13,1.56,0.78,2.33,1.44;
SP1,09/02/2019,Girona,Huesca,0,2,null,null,null,null,null,null,1,1,1,1,7,12,13,5,0.78,1.33,1.44,0.56;
SP1,10/02/2019,Ath Bilbao,Barcelona,0,0,null,null,null,null,null,null,3,3,5,5,7,8,7,19,0.78,0.89,0.78,2.11;
SP1,10/02/2019,Leganes,Betis,3,0,null,null,null,null,null,null,1,1,1,1,13,6,15,10,1.44,0.67,1.67,1.11;
SP1,10/02/2019,Sevilla,Eibar,2,2,null,null,null,null,null,null,2,2,1,1,20,6,16,8,2.22,0.67,1.78,0.89;
SP1,10/02/2019,Valencia,Sociedad,0,0,null,null,null,null,null,null,2,2,1,1,12,6,8,11,1.33,0.67,0.89,1.22;
SP1,11/02/2019,Alaves,Levante,2,0,null,null,null,null,null,null,1,1,1,1,11,6,18,11,1.22,0.67,2,1.22;
SP1,15/02/2019,Eibar,Getafe,2,2,null,null,null,null,null,null,3,3,1,1,19,9,10,10,2.11,1,1.11,1.11;
SP1,16/02/2019,Barcelona,Valladolid,1,0,null,null,null,null,null,null,1,1,1,1,25,10,13,5,2.78,1.11,1.44,0.56;
SP1,16/02/2019,Celta,Levante,1,4,null,null,null,null,null,null,2,2,1,1,12,13,19,14,1.33,1.44,2.11,1.56;
SP1,16/02/2019,Sociedad,Leganes,3,0,null,null,null,null,null,null,2,2,2,2,11,7,13,8,1.22,0.78,1.44,0.89;
SP1,16/02/2019,Vallecano,Ath Madrid,0,1,null,null,null,null,null,null,1,1,1,1,15,14,7,11,1.67,1.56,0.78,1.22;
SP1,17/02/2019,Betis,Alaves,1,1,null,null,null,null,null,null,3,3,1,1,13,10,15,5,1.44,1.11,1.67,0.56;
SP1,17/02/2019,Real Madrid,Girona,1,2,null,null,null,null,null,null,3,3,1,1,12,6,13,10,1.33,0.67,1.44,1.11;
SP1,17/02/2019,Valencia,Espanol,0,0,null,null,null,null,null,null,1,1,1,1,11,5,15,8,1.22,0.56,1.67,0.89;
SP1,17/02/2019,Villarreal,Sevilla,3,0,null,null,null,null,null,null,1,1,1,1,15,13,15,5,1.67,1.44,1.67,0.56;
SP1,18/02/2019,Huesca,Ath Bilbao,0,1,null,null,null,null,null,null,2,2,1,1,11,13,12,8,1.22,1.44,1.33,0.89;
SP1,22/02/2019,Espanol,Huesca,1,1,null,null,null,null,null,null,2,2,2,2,12,17,11,6,1.33,1.89,1.22,0.67;
SP1,23/02/2019,Alaves,Celta,0,0,null,null,null,null,null,null,2,2,1,1,10,5,20,12,1.11,0.56,2.22,1.33;
SP1,23/02/2019,Ath Bilbao,Eibar,1,0,null,null,null,null,null,null,1,1,1,1,8,5,16,8,0.89,0.56,1.78,0.89;
SP1,23/02/2019,Getafe,Vallecano,2,1,null,null,null,null,null,null,3,3,1,1,16,6,13,5,1.78,0.67,1.44,0.56;
SP1,23/02/2019,Sevilla,Barcelona,2,4,null,null,null,null,null,null,1,1,1,1,19,10,7,22,2.11,1.11,0.78,2.44;
SP1,24/02/2019,Ath Madrid,Villarreal,2,0,null,null,null,null,null,null,1,1,1,1,16,6,16,6,1.78,0.67,1.78,0.67;
SP1,24/02/2019,Leganes,Valencia,1,1,null,null,null,null,null,null,2,2,1,1,12,6,9,9,1.33,0.67,1,1;
SP1,24/02/2019,Levante,Real Madrid,1,2,null,null,null,null,null,null,1,1,4,4,13,13,17,19,1.44,1.44,1.89,2.11;
SP1,24/02/2019,Valladolid,Betis,0,2,null,null,null,null,null,null,1,1,1,1,8,12,15,11,0.89,1.33,1.67,1.22;
SP1,25/02/2019,Girona,Sociedad,0,0,null,null,null,null,null,null,1,1,1,1,7,11,8,10,0.78,1.22,0.89,1.11;
SP1,01/03/2019,Vallecano,Girona,0,2,null,null,null,null,null,null,1,1,2,2,14,15,13,12,1.56,1.67,1.44,1.33;
SP1,02/03/2019,Espanol,Valladolid,3,1,null,null,null,null,null,null,1,1,1,1,12,17,16,5,1.33,1.89,1.78,0.56;
SP1,02/03/2019,Huesca,Sevilla,2,1,null,null,null,null,null,null,1,1,1,1,13,12,13,4,1.44,1.33,1.44,0.44;
SP1,02/03/2019,Real Madrid,Barcelona,0,1,null,null,null,null,null,null,1,1,2,2,12,7,6,22,1.33,0.78,0.67,2.44;
SP1,02/03/2019,Villarreal,Alaves,1,2,null,null,null,null,null,null,2,2,1,1,15,14,16,6,1.67,1.56,1.78,0.67;
SP1,03/03/2019,Betis,Getafe,1,2,null,null,null,null,null,null,1,1,1,1,14,11,10,10,1.56,1.22,1.11,1.11;
SP1,03/03/2019,Eibar,Celta,1,0,null,null,null,null,null,null,1,1,1,1,19,8,19,11,2.11,0.89,2.11,1.22;
SP1,03/03/2019,Sociedad,Ath Madrid,0,2,null,null,null,null,null,null,3,3,2,2,11,9,7,13,1.22,1,0.78,1.44;
SP1,03/03/2019,Valencia,Ath Bilbao,2,0,null,null,null,null,null,null,1,1,2,2,12,4,13,7,1.33,0.44,1.44,0.78;
SP1,04/03/2019,Leganes,Levante,1,0,null,null,null,null,null,null,1,1,2,2,12,6,19,12,1.33,0.67,2.11,1.33;
SP1,08/03/2019,Ath Bilbao,Espanol,1,1,null,null,null,null,null,null,2,2,1,1,8,3,16,7,0.89,0.33,1.78,0.78;
SP1,09/03/2019,Alaves,Eibar,1,1,null,null,null,null,null,null,1,1,1,1,10,6,15,6,1.11,0.67,1.67,0.67;
SP1,09/03/2019,Ath Madrid,Leganes,1,0,null,null,null,null,null,null,2,2,1,1,15,6,13,7,1.67,0.67,1.44,0.78;
SP1,09/03/2019,Barcelona,Vallecano,3,1,null,null,null,null,null,null,2,2,1,1,24,9,15,6,2.67,1,1.67,0.67;
SP1,09/03/2019,Getafe,Huesca,2,1,null,null,null,null,null,null,4,4,1,1,18,6,12,7,2,0.67,1.33,0.78;
SP1,10/03/2019,Celta,Betis,0,1,null,null,null,null,null,null,1,1,2,2,12,13,14,12,1.33,1.44,1.56,1.33;
SP1,10/03/2019,Girona,Valencia,2,3,null,null,null,null,null,null,1,1,1,1,7,11,11,11,0.78,1.22,1.22,1.22;
SP1,10/03/2019,Levante,Villarreal,0,2,null,null,null,null,null,null,1,1,1,1,11,14,13,7,1.22,1.56,1.44,0.78;
SP1,10/03/2019,Sevilla,Sociedad,5,2,null,null,null,null,null,null,1,1,1,1,22,11,12,9,2.44,1.22,1.33,1;
SP1,10/03/2019,Valladolid,Real Madrid,1,4,null,null,null,null,null,null,1,1,5,5,8,16,13,22,0.89,1.78,1.44,2.44;
SP1,15/03/2019,Sociedad,Levante,1,1,null,null,null,null,null,null,1,1,1,1,12,10,19,12,1.33,1.11,2.11,1.33;
SP1,16/03/2019,Ath Bilbao,Ath Madrid,2,0,null,null,null,null,null,null,1,1,3,3,10,3,8,12,1.11,0.33,0.89,1.33;
SP1,16/03/2019,Huesca,Alaves,1,3,null,null,null,null,null,null,2,2,2,2,13,14,15,8,1.44,1.56,1.67,0.89;
SP1,16/03/2019,Leganes,Girona,0,2,null,null,null,null,null,null,2,2,3,3,11,7,13,13,1.22,0.78,1.44,1.44;
SP1,16/03/2019,Real Madrid,Celta,2,0,null,null,null,null,null,null,1,1,1,1,13,5,18,8,1.44,0.56,2,0.89;
SP1,17/03/2019,Betis,Barcelona,1,4,null,null,null,null,null,null,1,1,3,3,12,12,5,23,1.33,1.33,0.56,2.56;
SP1,17/03/2019,Eibar,Valladolid,1,2,null,null,null,null,null,null,2,2,1,1,18,9,15,7,2,1,1.67,0.78;
SP1,17/03/2019,Espanol,Sevilla,0,1,null,null,null,null,null,null,2,2,1,1,11,18,13,5,1.22,2,1.44,0.56;
SP1,17/03/2019,Villarreal,Vallecano,3,1,null,null,null,null,null,null,1,1,1,1,17,14,16,6,1.89,1.56,1.78,0.67;
SP1,29/03/2019,Girona,Ath Bilbao,1,2,null,null,null,null,null,null,1,1,1,1,6,12,13,9,0.67,1.33,1.44,1;
SP1,17/03/2019,Valencia,Getafe,0,0,null,null,null,null,null,null,2,2,2,2,12,3,9,9,1.33,0.33,1,1;
SP1,30/03/2019,Alaves,Ath Madrid,0,4,null,null,null,null,null,null,1,1,1,1,8,9,7,15,0.89,1,0.78,1.67;
SP1,30/03/2019,Barcelona,Espanol,2,0,null,null,null,null,null,null,3,3,1,1,21,8,17,6,2.33,0.89,1.89,0.67;
SP1,31/03/2019,Levante,Eibar,2,2,null,null,null,null,null,null,1,1,1,1,11,16,13,8,1.22,1.78,1.44,0.89;
SP1,30/03/2019,Celta,Villarreal,3,2,null,null,null,null,null,null,1,1,2,2,11,15,14,8,1.22,1.67,1.56,0.89;
SP1,31/03/2019,Sevilla,Valencia,0,1,null,null,null,null,null,null,2,2,2,2,20,11,11,12,2.22,1.22,1.22,1.33;
SP1,31/03/2019,Valladolid,Sociedad,1,1,null,null,null,null,null,null,1,1,1,1,8,16,11,10,0.89,1.78,1.22,1.11;
SP1,31/03/2019,Vallecano,Betis,1,1,null,null,null,null,null,null,1,1,3,3,13,13,13,13,1.44,1.44,1.44,1.44;
SP1,31/03/2019,Real Madrid,Huesca,3,2,null,null,null,null,null,null,2,2,1,1,14,7,13,8,1.56,0.78,1.44,0.89;
SP1,30/03/2019,Getafe,Leganes,0,2,null,null,null,null,null,null,5,5,1,1,16,8,11,9,1.78,0.89,1.22,1;
SP1,02/04/2019,Villarreal,Barcelona,4,4,null,null,null,null,null,null,2,2,4,4,19,17,8,26,2.11,1.89,0.89,2.89;
SP1,02/04/2019,Ath Madrid,Girona,2,0,null,null,null,null,null,null,3,3,4,4,14,4,14,10,1.56,0.44,1.56,1.11;
SP1,03/04/2019,Ath Bilbao,Levante,3,2,null,null,null,null,null,null,2,2,1,1,12,4,20,12,1.33,0.44,2.22,1.33;
SP1,03/04/2019,Huesca,Celta,3,3,null,null,null,null,null,null,1,1,1,1,14,15,19,10,1.56,1.67,2.11,1.11;
SP1,03/04/2019,Valencia,Real Madrid,2,1,null,null,null,null,null,null,1,1,6,6,11,4,13,19,1.22,0.44,1.44,2.11;
SP1,04/04/2019,Sevilla,Alaves,2,0,null,null,null,null,null,null,1,1,3,3,20,10,16,8,2.22,1.11,1.78,0.89;
SP1,03/04/2019,Eibar,Vallecano,2,1,null,null,null,null,null,null,1,1,1,1,17,10,15,7,1.89,1.11,1.67,0.78;
SP1,06/04/2019,Barcelona,Ath Madrid,2,0,null,null,null,null,null,null,4,4,2,2,20,4,8,14,2.22,0.44,0.89,1.56;
SP1,06/04/2019,Girona,Espanol,1,2,null,null,null,null,null,null,1,1,1,1,7,14,16,7,0.78,1.56,1.78,0.78;
SP1,04/04/2019,Leganes,Valladolid,1,0,null,null,null,null,null,null,1,1,2,2,11,7,15,7,1.22,0.78,1.67,0.78;
SP1,06/04/2019,Vallecano,Valencia,2,0,null,null,null,null,null,null,1,1,3,3,13,11,13,11,1.44,1.22,1.44,1.22;
SP1,07/04/2019,Alaves,Leganes,1,1,null,null,null,null,null,null,1,1,2,2,7,9,12,10,0.78,1,1.33,1.11;
SP1,04/04/2019,Sociedad,Betis,2,1,null,null,null,null,null,null,1,1,1,1,12,10,12,10,1.33,1.11,1.33,1.11;
SP1,07/04/2019,Betis,Villarreal,2,1,null,null,null,null,null,null,1,1,1,1,13,13,14,7,1.44,1.44,1.56,0.78;
SP1,07/04/2019,Getafe,Ath Bilbao,1,0,null,null,null,null,null,null,1,1,2,2,17,7,11,7,1.89,0.78,1.22,0.78;
SP1,07/04/2019,Levante,Huesca,2,2,null,null,null,null,null,null,1,1,1,1,12,15,13,9,1.33,1.67,1.44,1;
SP1,07/04/2019,Celta,Sociedad,3,1,null,null,null,null,null,null,2,2,1,1,12,12,13,8,1.33,1.33,1.44,0.89;
SP1,06/04/2019,Real Madrid,Eibar,2,1,null,null,null,null,null,null,3,3,1,1,14,8,15,9,1.56,0.89,1.67,1;
SP1,07/04/2019,Valladolid,Sevilla,0,2,null,null,null,null,null,null,1,1,2,2,8,18,12,6,0.89,2,1.33,0.67;
SP1,02/04/2019,Espanol,Getafe,1,1,null,null,null,null,null,null,1,1,1,1,11,16,9,9,1.22,1.78,1,1;
